5.836471227,5.039320864,6.17856017,5.239833023,4.629013384,5.562883452,5.714615805,6.579358859,5.349545186,5.188741338,5.19295738,5.192036563,5.028461922,5.675828123,6.227618614,7.098358842,5.628578711,5.94135611,5.71267815,5.207308847,6.714296579,5.333184179,5.997186961,5.267576663,7.516421403,6.422108161,5.514783671,6.8195696,7.370395036,6.541247546,6.424432716,5.706539293,5.403536353,5.428703616,5.51629742,4.979946837,5.600868683,5.815757251,5.065482784,5.43970926,6.959934175,5.379771957,5.986557046,6.043332942,4.827841728,6.653205942,5.743994663,5.642774635,6.421219336,5.6075092,5.650709977,5.689589029,5.629118592,5.670563484,5.730318788,6.028057645,6.143814651,5.459081091,5.752808207,5.660014901,4.956276108,4.810861159,5.300789899,4.925283677,5.096258994,5.793646198,4.615426897,5.796625898,6.368490324,5.942487922,6.010984066,5.639894493,5.957036934,6.972437704,7.373249742,7.272804148,5.394455839,5.026562642,6.131026891,6.257099154,6.098703135,6.084789614,5.873527188,5.649651769,6.287692733
6.334138831,6.596901909,6.504413445,6.627419561,6.9100469,7.197787157,7.23368469,6.97162863,7.245099314,7.309523645,7.493834611,7.131504911,7.117211764,6.444182633,6.620526615,6.660972079,6.655531935,6.269257414,7.536587782,7.10218585,7.58282174,7.915431047,8.127283332,8.170985531,7.099618911,6.594066597,7.077016733,6.690799466,6.678553411,6.808138638,6.848674791,7.009539522,6.959413349,6.35365395,6.222052411,6.005825751,6.613124524,6.337425851,6.526291579,6.712702581,6.496629563,6.399153499,6.197654589,6.383730113,6.276481889,6.638030341,5.690964217,5.928740593,6.790514701,7.047612935,6.153383849,5.381528119,5.979303524,6.539980115,6.330597042,7.555458874,6.479326125,6.579597701,6.675622259,6.557949624,6.828453471,6.522307561,6.859376354,6.615698047,6.295936596,5.961851612,6.371974154,6.54187807,6.687374142,6.583888554,6.63587119,6.466057328,6.125644645,6.117081025,6.571770697,6.351016931,6.405978052,6.543330047,6.394796406,7.212354727,6.969339397,6.189722121,6.368858753,6.549567952,5.950404993
8.32787719,8.303579259,8.233705465,8.557277445,8.599999508,8.909181078,8.622385366,8.272609193,8.946810951,8.587303004,8.522625665,8.353029396,8.408092384,8.428557452,9.36931185,8.759182588,9.020502562,8.618096024,8.748455989,8.76356222,8.956619928,8.814932941,8.558669614,8.881374093,8.61727845,8.487924139,9.038309868,8.488658969,8.06159312,8.822643073,8.673483559,8.839284552,9.078239688,9.214178983,8.54284399,8.672466225,9.406786073,8.701868469,8.512080971,8.866339243,8.843349003,8.776427011,8.790691343,8.764230872,8.582970538,8.450145544,7.623327317,8.228212375,8.09670351,8.472571105,8.119726195,7.266446659,7.778979938,8.683133928,8.321083379,8.769991333,8.083916167,8.283125356,8.363867109,8.204634319,8.285385338,8.367390917,8.441877421,7.837151799,6.518462308,8.579440867,8.044372226,8.262078512,7.961606201,6.654947383,8.031175447,8.392915797,8.046884374,7.626434509,8.115303476,8.07954619,7.452519811,7.400075344,8.673778034,8.243584928,7.921073718,6.609097233,7.972494239,7.571483667,7.347326935
6.461893192,6.210524456,5.786706088,5.594616003,5.861667361,7.449463591,5.946311525,6.625834492,6.810784872,5.518449938,6.361001071,6.678836362,6.153097885,5.403778017,5.292807953,4.846004766,5.337649226,5.237951316,7.259977191,5.498817024,8.75819918,7.206358838,7.757458725,6.08079726,8.430534248,5.544404893,5.636903651,5.879012711,5.966622033,6.572806149,7.643831015,6.363079395,6.024209789,5.887020554,5.9984212,6.46143384,5.526342713,6.187619659,5.517182191,7.245292003,5.585026565,5.411585616,5.229868684,5.462039245,6.161306646,5.131652395,5.729087105,5.876438373,5.833582372,5.98615866,6.003308935,5.440250607,5.820255256,6.607991215,6.288376603,5.899687257,5.779457775,5.569168246,6.390279725,6.749316279,5.510569545,6.063710333,6.23965087,5.833747387,5.736989989,7.820115561,5.758918714,6.537486928,5.629837795,5.43418827,5.441897662,5.705635724,5.392427729,5.603027254,5.902485673,5.771908375,5.662270819,5.764578708,5.42746492,5.768573862,6.860211246,5.99755478,6.398664346,5.708166479,6.154803454
5.269123567,5.914625686,5.341334712,5.693377176,5.216507778,4.832022713,4.802723456,5.013377667,5.12575938,5.053521555,4.835166915,4.552222287,5.053857061,4.944837182,5.835871091,5.313599453,5.391101046,5.106438504,5.538926021,5.464299709,4.982486011,6.025484906,5.275498843,5.48724249,4.638648174,5.285374222,5.774262234,5.216459251,5.313414871,5.467164014,6.570329878,5.269910624,5.156440792,5.096135534,4.693090137,5.22443365,5.461993838,4.936473697,5.715534262,5.201541848,4.85647909,4.821668671,5.369386995,5.708820242,4.700267311,5.055342002,5.348838288,5.776672725,5.084709938,5.000015227,5.441558615,6.010148078,5.417109422,5.468973125,5.66528982,4.944365938,5.434968735,6.051927088,5.937863163,5.244282497,4.784391045,4.907785038,5.28480079,5.512446874,5.337369771,5.170609237,5.086925887,5.384407761,5.48770549,6.269643782,5.289517249,5.874668698,6.167266494,5.765599299,5.009899906,5.306160273,5.402508442,5.20796856,5.298329476,4.771719854,5.42474596,5.304991968,4.988819147,5.728413422,5.404357122
8.771188097,9.915941336,9.18341494,8.661320856,8.358459773,9.535490739,8.275246005,8.78602874,8.979646637,8.468033027,8.923175939,9.295449636,8.426908269,9.131803492,9.301442984,8.724040976,8.734368774,8.565302045,9.971248821,8.586486949,10.01057194,8.817529481,9.744160964,9.601919264,9.546644657,8.648875488,8.455602607,9.199976317,9.131749589,7.576175104,8.996767985,9.092367277,9.299840502,9.053273944,9.569558224,8.380067534,8.529892949,9.618236007,9.715985055,9.509987941,9.476665452,9.618170318,8.264776963,8.214794766,8.388784478,8.724153877,9.676673834,8.946456375,9.699544982,8.767173245,9.625085207,9.187366873,9.747135133,8.887709475,8.864244602,8.724695962,8.198856591,9.087791899,8.507934773,8.407507676,8.905612667,9.30888957,7.860962589,8.997971847,7.885962017,8.956960432,9.195608665,10.11756015,8.850911733,9.09774478,8.925403511,9.10887124,9.016990627,9.418583058,8.963795302,8.766531475,8.858317866,7.79343421,9.416935326,9.640588912,9.901492987,8.525498029,9.156175541,9.328790226,8.882150399
5.966334286,6.676938245,6.002397271,5.949724155,5.810534636,6.2932254,5.57080641,5.748068243,5.732240384,5.407030983,4.987476604,5.737902093,5.491179514,6.229282749,6.727555507,6.706056552,6.309282105,6.070046171,7.347927583,6.768033825,6.47217473,6.930592804,6.718204321,6.560979729,6.516937433,5.612769694,6.254230264,6.306691187,5.549739579,6.931814304,6.162278385,6.584341071,6.786529487,6.551957092,5.98432247,6.334851247,6.245664541,6.229594074,7.625970644,7.276016124,6.411784892,6.928017751,6.529351841,6.335256485,6.521668052,6.08216009,7.224359979,6.724720757,6.513658871,6.786161554,7.200409977,7.314630907,6.720019466,6.187863072,6.662617059,7.615560345,5.747564589,6.572864893,6.775015309,6.192051792,6.445991574,6.808189449,6.636744615,6.448997945,5.157280998,7.160342554,6.908989763,7.59947055,6.438563281,7.14786212,7.147151871,6.907616381,7.073461609,6.119466469,6.718137991,7.247856697,5.263203801,6.112435637,7.320597632,6.969343283,6.919068172,4.416396875,7.036052114,7.109892484,5.876119018
6.091396131,5.854805583,6.159726928,6.284836171,5.518389074,6.016173199,5.876748742,5.719734958,5.889725048,5.597508746,5.994581516,5.603110729,6.001350131,6.165440278,6.510755892,6.374042182,6.086917992,6.40326714,6.207814861,5.942886553,6.090832056,6.16235329,6.225045989,6.068620894,6.143421117,6.392384784,5.940708388,6.294616823,6.516653867,6.52143615,7.310721063,5.748036263,6.153088191,5.942501382,5.937196675,6.114327975,6.447916214,6.312333351,8.308935954,6.391548919,6.450854298,6.454048648,6.868576655,6.467377655,5.683132151,6.259839853,7.616028029,5.99279548,7.300054178,6.705361898,7.269693934,7.119316231,7.227546107,6.152244313,6.88952817,6.721616962,5.963432399,6.650158006,6.727388603,6.215656411,6.379570651,6.716690536,7.160092714,6.32636965,6.071405317,6.710108017,6.790122098,7.796910722,6.296706196,7.108575441,6.189917863,7.246319577,7.932935176,6.409173359,6.401253377,7.206215281,6.456237392,6.702433222,7.004098431,7.148655454,6.941070502,6.493950954,6.714866439,7.028414945,6.139922125
7.149833069,7.029030818,7.261236057,7.14347988,7.480088225,6.967590122,7.633217355,6.4413281,7.273106033,7.4042323,7.333789832,6.297590291,7.474016253,7.124616353,8.376011846,7.676301445,7.636390846,7.72023655,6.999119812,7.548537882,6.590058458,7.055728898,6.398362627,7.151194168,6.98856292,7.640747464,7.1593928,7.431808413,5.972998932,7.84114569,7.427964274,6.461880914,7.386984537,6.994312873,7.632462353,6.497009885,7.424010135,7.187557274,5.989558692,7.575365486,7.220292807,7.266300725,7.593096058,7.88713583,7.855123454,7.424422431,6.977172076,7.098278755,6.787485211,6.763406642,6.865878755,6.849903557,7.166672849,7.368419459,7.467778292,7.317034149,6.926851296,7.173465459,7.079182345,8.274947174,7.225722166,7.072261644,7.282926143,6.502003557,6.818844396,7.314410289,7.025848353,6.66940523,6.346792123,7.603863505,7.067756347,6.679549931,7.28802536,6.790152554,7.514689284,6.032236011,6.587284664,7.755494679,7.343718256,6.289748348,7.329563036,6.254902109,5.77639926,6.921300276,5.943944386
12.64242091,12.27725242,12.50439716,12.48854751,12.90673257,12.35105206,12.91224366,12.25978431,12.33799738,13.10245356,12.4630331,12.28445525,12.93357318,13.00626033,12.7225784,12.80124975,12.52232677,12.60095329,12.36153711,12.85828599,12.35321232,12.50301063,12.4002799,12.26161892,12.11774592,12.89296125,13.20058234,12.81787053,12.80643057,12.13901578,12.7745139,12.7856557,12.21505624,12.96639328,12.13403815,11.95874079,12.5322106,11.92183086,12.197287,11.78057805,12.19741575,11.95133589,12.73263349,12.56685436,12.6489086,12.70716676,12.21915644,12.37016648,12.23015995,11.70042148,12.20200152,11.80813825,11.94394876,12.17262616,11.72842621,11.55716453,12.55891393,11.56650676,10.88038412,12.64357028,12.3157074,12.21323659,11.91630911,12.30457976,12.78869322,11.86437229,12.16419876,11.22960259,11.91836667,12.56128721,12.00916652,12.22079818,10.91186076,11.88094518,11.58376444,12.10750407,12.46290549,11.36282596,11.7476592,11.9039086,10.86388504,12.00887516,11.52265377,12.0472229,11.67411624
7.357061912,7.636632177,7.45205273,7.277071477,7.972042185,7.935108368,7.41951,7.454491563,7.48622372,7.884151743,7.088439599,7.824622198,7.793537652,8.131987338,8.116556154,8.241693771,8.273028245,7.937182603,7.900419396,8.270298823,8.259539773,8.445719212,7.871373318,8.53586314,8.455458578,7.504466785,7.777484586,7.508899832,7.585446566,7.864052079,7.259542849,7.927548747,7.618516568,8.249146124,8.066376164,7.099613364,7.881168337,7.992402717,7.768733031,8.47543372,8.429939541,8.185069823,8.061020495,7.781040454,7.658612073,7.978067779,7.600934766,7.580671514,7.266863588,7.668563498,7.095809535,7.464697602,7.430261817,7.152696755,7.538650614,7.637207777,7.031683219,7.357032642,8.041639698,7.315186535,7.192149172,7.295784229,7.459405544,7.759581681,7.120056143,8.096370921,8.020110857,7.647973218,7.969943766,7.458649891,7.989498389,7.645570213,7.951138114,7.488686843,7.802438071,7.601126437,7.958341007,7.118462362,8.528728489,7.572039727,7.487398962,7.329886778,7.971441315,8.109488261,7.773307162
11.8838395,11.9900406,11.97740922,11.82804304,12.09231437,11.87161243,11.31630788,12.05432351,12.08075439,11.71165809,11.54129971,11.83260114,11.32619801,11.97407091,12.0708228,12.08624512,12.06273159,12.13637809,12.42120909,12.26070906,12.11470988,12.4607262,12.51490106,12.31408023,12.20552339,11.70871403,12.01178248,11.88727565,12.01396302,12.60867128,11.89134954,12.1344561,12.19130744,12.29064167,12.27828382,12.51297752,12.16703499,12.73021172,11.35961569,12.05009583,12.23518036,12.36362745,12.02507849,12.23638256,12.43431253,12.11516978,11.8407065,11.98235966,11.66082761,11.82431437,11.84543177,11.74595658,12.06521445,11.98712787,12.46527616,11.26004611,11.75540025,11.82820798,12.02605141,10.97115497,12.01138004,12.09734667,12.54600255,11.4418395,10.8549713,12.06138535,11.85742132,11.969783,11.81411246,10.99476887,11.89369143,11.92716929,12.48819863,12.09632259,11.85973939,11.94397273,11.85228024,11.83832188,12.09299253,11.62754778,11.59088787,12.11168536,11.62411525,11.09283382,11.77979689
5.677617177,5.571911474,5.769788511,5.875285072,6.007897295,5.811308695,6.104166659,5.924462736,5.611963785,5.70081736,5.307371204,5.783842781,5.799429666,5.925679695,6.752513968,6.65981041,6.324483556,6.672587118,5.649444802,6.378524168,6.057116075,6.078574249,6.101282041,6.018075123,6.267492159,6.493020214,6.126917312,6.501853168,6.354910898,5.781311608,6.820543632,6.157548293,6.269590892,6.013454855,6.149396025,5.570652552,5.646541695,6.673082078,7.254563369,5.937690131,6.158196211,6.36343256,6.957472014,6.103807054,6.227919855,6.416040871,6.269618608,5.789087042,6.050814949,5.466798828,5.965048572,6.868145444,5.889776412,5.989411699,5.593370664,5.822172348,5.841787737,5.860347088,5.875046605,5.771103091,5.717075996,5.647530266,6.083307167,5.641719167,5.746183198,5.814402527,5.596927973,5.136162994,5.766959279,6.18086988,5.959376811,5.394162318,6.085843222,6.364739515,6.181397004,5.870591657,5.58383599,5.592670779,6.133586059,5.897752253,5.765292926,5.783919062,5.771566433,6.196943345,5.332423354
6.235763317,6.3491436,6.184394831,6.193099777,5.292413771,6.191738186,6.310341048,6.757288359,6.194281571,6.227726398,6.112768002,5.96052006,5.924020305,5.905590661,6.835317759,6.556645461,6.660050201,6.963182536,6.487582945,6.181446918,6.811594552,5.924327485,6.298124274,6.050743289,6.670583448,6.282772626,5.844886993,6.270856288,6.411266561,7.248292109,6.400812999,6.207545301,6.581735111,6.600563305,6.373763175,6.276137473,6.720026019,6.721869636,6.686463429,6.267246089,6.631931734,6.776770784,6.565050912,6.839031721,7.137916712,6.041395078,5.942617397,5.854570709,5.962346879,5.962693872,5.956648873,6.32444802,5.27219669,5.755316938,5.934609778,5.969808316,6.383851345,5.851080831,6.288991584,6.180318557,5.184916063,5.600092714,5.654051455,5.903785681,6.417738818,5.894968667,5.777201405,6.137499203,6.283521821,6.281715374,6.106758275,6.084403454,6.139851183,6.734269038,5.819123981,6.425770051,6.36482846,6.557286213,6.288859403,5.732517363,5.989127375,6.006725617,6.341760724,5.824899864,6.617760601
7.876170837,7.628091966,7.766814098,7.759950627,7.146585365,7.591729214,7.829730195,7.563113375,7.333783687,7.977779196,7.516408796,7.359683367,7.46254487,7.744809528,8.304541693,7.950251291,8.558938543,7.904242697,7.292317942,7.633822438,7.791773149,7.522910386,7.483383866,7.340041775,7.748845779,8.389639484,8.09967051,8.138361085,7.791773149,7.696071669,8.70967835,8.18670831,8.11490804,7.678611656,7.653694744,8.235307259,7.633236381,8.094916817,7.689443494,7.554293936,7.75043326,7.439506775,8.189844887,8.322977021,8.122965848,7.831724883,7.526937524,7.933341769,7.764041709,7.349314781,7.455959095,7.585673517,7.497260638,7.2901677,7.17210933,7.435009765,7.625285126,8.093010641,7.594351853,6.992653674,7.678605087,7.866550231,7.442653392,8.202111863,8.038507699,7.905767761,7.590376018,7.437512041,7.685064216,8.083665625,7.616021326,7.663126508,7.404822063,8.146644693,8.101663053,7.977960416,8.145980672,8.005412721,8.403976482,7.815163127,8.200825793,8.580105039,7.794046714,7.582161715,8.193564554
6.575676648,6.903797418,6.741505256,6.5542229,6.572221276,6.97064069,6.468312095,6.905922367,6.589585145,6.762701437,6.695147816,6.807409115,6.72578615,6.458548062,6.528808938,6.860132793,6.641266545,6.755283509,7.083866625,6.813316218,6.558679429,6.7894018,6.995559876,6.818187378,6.713637621,6.565804114,6.613379649,6.651555916,6.611655486,6.978575048,7.082808806,6.544026687,6.914510442,6.831277055,6.853289975,7.033206077,6.868985237,6.417136683,7.744444832,6.725769763,6.885007062,6.761757151,6.724061583,6.650171971,6.894123895,6.306610618,7.242145845,7.24952477,7.075957296,7.264520029,7.078986671,7.29421716,7.399370004,7.037156763,7.594447594,8.198629841,6.569557567,6.816368959,7.02062854,6.429349605,6.559527741,7.141041678,7.284465632,6.93853995,6.463882994,7.114966415,7.146304966,7.157004796,6.585844468,6.619649574,7.111459403,6.159811585,7.431369056,7.221725517,6.656261034,6.950692636,6.574454342,6.634051284,7.379726871,7.084654635,7.161731681,6.341898128,6.860869149,7.282562493,6.822460101
7.35604542,7.585586455,8.045836436,7.235919681,7.370732618,7.653866594,7.426842943,7.555466797,6.889228017,7.251527137,7.619469725,7.671993109,7.323202975,7.735046522,7.189543697,7.641840243,7.539541572,7.839242314,7.256749634,7.248965075,7.17126532,6.928661159,7.599630555,7.369398946,7.373996458,7.803309662,7.221772587,7.697640504,8.43842055,7.284325922,6.466646614,7.68870135,7.388562978,7.718109242,7.722650393,8.678718511,7.1281238,7.501047412,8.959153685,7.731999031,8.269502853,7.444076537,7.287401391,7.660435925,7.592681996,7.224498617,7.5865164,7.244792045,8.146541229,7.413013893,8.340000966,7.92130914,8.872962462,7.648830507,7.89880991,8.443003601,7.856498825,8.269827716,7.200367325,6.922590883,8.747140406,8.396516028,8.23358208,8.050849065,8.328795687,8.640825016,8.387012284,8.827668404,8.978590617,8.353114265,7.807736682,9.162531854,7.996367246,8.889065273,8.725611849,8.977073293,7.375258219,8.308459511,8.692873609,8.610822914,9.217849731,8.775592835,8.20515603,8.838986774,7.464112312
